dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
Libras,linear_additive_isolated_sinusoidal,5,,,,,2.7958,0.05,0.195,2,15,45,144,180,36,1,22.58
Libras,1d_conv_additive_sinusoidal,5,,,,,2.7272,0.1,0.1968,2,15,45,144,180,36,1,22.08
Libras,linear_component_wise_sinusoidal,5,0.8069,0.7847,1.454,0.5833,1.2774,0.5556,0.1964,2,15,45,144,180,36,44,37.55
Libras,1d_conv_component_wise_sinusoidal,5,,,,,2.6744,0.1222,0.1979,2,15,45,144,180,36,1,23.91
Libras,linear_circular_conv_sinusoidal,5,,,,,2.7586,0.1222,0.1961,2,15,45,144,180,36,1,23.57
Libras,1d_conv_circular_conv_sinusoidal,5,0.3101,0.9167,1.5841,0.6944,1.1829,0.6555,0.1982,2,15,45,144,180,36,62,43.23
Libras,1d_conv_circular_conv_isolated_sinusoidal,5,0.9687,0.7361,1.5019,0.6111,1.3514,0.5334,0.1982,2,15,45,144,180,36,43,38.06
ArticularyWordRecognition,linear_additive_sinusoidal,1,0.3547,0.9909,0.5401,0.9273,0.4468,0.9267,0.2282,9,25,144,220,300,55,69,43.94
ArticularyWordRecognition,linear_additive_isolated_sinusoidal,1,0.0196,1.0,0.2754,0.9091,0.1892,0.9467,0.2282,9,25,144,220,300,55,82,48.77
ArticularyWordRecognition,1d_conv_additive_sinusoidal,1,,,,,3.2156,0.0166,0.2332,9,25,144,220,300,55,1,24.09
ArticularyWordRecognition,linear_component_wise_sinusoidal,1,0.0982,1.0,0.3686,0.8909,0.2355,0.95,0.2294,9,25,144,220,300,55,41,37.81
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,1,,,,,3.2013,0.0267,0.2343,9,25,144,220,300,55,1,24.85
ArticularyWordRecognition,linear_circular_conv_sinusoidal,1,0.0269,1.0,0.4633,0.8909,0.22,0.9533,0.2294,9,25,144,220,300,55,61,44.5
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,1,,,,,3.2117,0.0333,0.2343,9,25,144,220,300,55,1,25.37
ArticularyWordRecognition,1d_conv_circular_conv_isolated_sinusoidal,1,0.1708,1.0,0.4891,0.9273,0.3567,0.95,0.2346,9,25,144,220,300,55,42,38.8
ArticularyWordRecognition,linear_additive_sinusoidal,2,0.0234,1.0,0.2676,0.9455,0.1905,0.95,0.2282,9,25,144,220,300,55,93,49.68
ArticularyWordRecognition,linear_additive_isolated_sinusoidal,2,0.0203,1.0,0.2166,0.9636,0.1545,0.9633,0.2282,9,25,144,220,300,55,100,52.2
ArticularyWordRecognition,1d_conv_additive_sinusoidal,2,,,,,3.2352,0.04,0.2332,9,25,144,220,300,55,1,22.76
ArticularyWordRecognition,linear_component_wise_sinusoidal,2,,,,,3.2817,0.0733,0.2291,9,25,144,220,300,55,1,25.06
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,2,0.1704,0.9955,0.4412,0.8909,0.2869,0.9433,0.2346,9,25,144,220,300,55,47,39.97
ArticularyWordRecognition,linear_circular_conv_sinusoidal,2,0.0776,1.0,0.5367,0.8545,0.213,0.9533,0.2294,9,25,144,220,300,55,55,42.58
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,2,,,,,3.2315,0.0333,0.2343,9,25,144,220,300,55,1,25.8
ArticularyWordRecognition,1d_conv_circular_conv_isolated_sinusoidal,2,0.0351,1.0,0.4015,0.8909,0.1636,0.96,0.2346,9,25,144,220,300,55,59,44.06
ArticularyWordRecognition,linear_additive_sinusoidal,3,0.1539,1.0,0.5122,0.9273,0.3119,0.95,0.2282,9,25,144,220,300,55,100,51.47
ArticularyWordRecognition,linear_additive_isolated_sinusoidal,3,0.0239,1.0,0.1977,0.9455,0.1752,0.94,0.2282,9,25,144,220,300,55,90,49.53
ArticularyWordRecognition,1d_conv_additive_sinusoidal,3,,,,,3.2155,0.07,0.2332,9,25,144,220,300,55,1,23.28
ArticularyWordRecognition,linear_component_wise_sinusoidal,3,0.0381,1.0,0.3346,0.9273,0.1757,0.9433,0.2294,9,25,144,220,300,55,57,42.33
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,3,0.0456,1.0,0.3217,0.9273,0.1806,0.97,0.2346,9,25,144,220,300,55,71,46.32
ArticularyWordRecognition,linear_circular_conv_sinusoidal,3,,,,,3.2799,0.0033,0.2291,9,25,144,220,300,55,1,23.74
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,3,0.01,1.0,0.3192,0.9273,0.1518,0.95,0.2346,9,25,144,220,300,55,75,46.97
ArticularyWordRecognition,1d_conv_circular_conv_isolated_sinusoidal,3,,,,,3.289,0.0333,0.2344,9,25,144,220,300,55,1,24.41
ArticularyWordRecognition,linear_additive_sinusoidal,4,0.2179,0.9955,0.4546,0.9636,0.4032,0.9133,0.2282,9,25,144,220,300,55,75,45.41
ArticularyWordRecognition,linear_additive_isolated_sinusoidal,4,0.0396,1.0,0.3377,0.9455,0.1687,0.96,0.2282,9,25,144,220,300,55,100,51.57
ArticularyWordRecognition,1d_conv_additive_sinusoidal,4,,,,,3.232,0.0233,0.2332,9,25,144,220,300,55,1,24.8
ArticularyWordRecognition,linear_component_wise_sinusoidal,4,0.258,0.9909,0.5485,0.8545,0.365,0.93,0.2294,9,25,144,220,300,55,64,44.8
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,4,0.0177,1.0,0.4232,0.8909,0.141,0.96,0.2346,9,25,144,220,300,55,51,42.96
ArticularyWordRecognition,linear_circular_conv_sinusoidal,4,0.0128,1.0,0.3568,0.9273,0.1823,0.9533,0.2294,9,25,144,220,300,55,75,48.43
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,4,,,,,3.2333,0.0067,0.2343,9,25,144,220,300,55,1,25.36
ArticularyWordRecognition,1d_conv_circular_conv_isolated_sinusoidal,4,0.0371,1.0,0.3817,0.9091,0.2003,0.9567,0.2346,9,25,144,220,300,55,76,48.86
ArticularyWordRecognition,linear_additive_sinusoidal,5,0.3305,0.9864,0.5522,0.9273,0.4447,0.9167,0.2282,9,25,144,220,300,55,98,52.11
ArticularyWordRecognition,linear_additive_isolated_sinusoidal,5,0.0133,1.0,0.1284,0.9818,0.1275,0.9633,0.2282,9,25,144,220,300,55,100,52.6
ArticularyWordRecognition,1d_conv_additive_sinusoidal,5,0.059,1.0,0.2072,0.9818,0.2329,0.9367,0.2334,9,25,144,220,300,55,96,50.86
ArticularyWordRecognition,linear_component_wise_sinusoidal,5,0.2313,0.9954,0.4436,0.9273,0.3608,0.9334,0.2294,9,25,144,220,300,55,63,45.98
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,5,0.0785,1.0,0.2824,0.9273,0.1986,0.9667,0.2346,9,25,144,220,300,55,100,54.97
ArticularyWordRecognition,linear_circular_conv_sinusoidal,5,,,,,3.2337,0.0533,0.2291,9,25,144,220,300,55,1,24.95
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,5,0.0426,1.0,0.3926,0.9091,0.1821,0.9533,0.2346,9,25,144,220,300,55,45,40.17
ArticularyWordRecognition,1d_conv_circular_conv_isolated_sinusoidal,5,0.0299,1.0,0.3465,0.9273,0.1923,0.95,0.2346,9,25,144,220,300,55,51,42.81
BasicMotions,linear_additive_sinusoidal,1,,,,,1.4672,0.1,0.2086,6,4,100,32,40,8,1,28.16
BasicMotions,linear_additive_isolated_sinusoidal,1,,,,,1.6216,0.0,0.2087,6,4,100,32,40,8,1,27.96
BasicMotions,1d_conv_additive_sinusoidal,1,,,,,1.3303,0.25,0.2124,6,4,100,32,40,8,1,28.3
BasicMotions,linear_component_wise_sinusoidal,1,0.4724,0.9688,0.5619,1.0,0.4505,0.95,0.2117,6,4,100,32,40,8,100,49.77
BasicMotions,1d_conv_component_wise_sinusoidal,1,0.3943,0.9375,0.4088,1.0,0.3658,1.0,0.2155,6,4,100,32,40,8,100,51.19
BasicMotions,linear_circular_conv_sinusoidal,1,,,,,1.3521,0.3,0.2098,6,4,100,32,40,8,1,27.77
BasicMotions,1d_conv_circular_conv_sinusoidal,1,0.4293,0.9688,0.5021,1.0,0.4124,0.975,0.2155,6,4,100,32,40,8,100,51.11
BasicMotions,1d_conv_circular_conv_isolated_sinusoidal,1,0.1701,1.0,0.2434,1.0,0.187,0.975,0.2139,6,4,100,32,40,8,72,45.69
BasicMotions,linear_additive_sinusoidal,2,,,,,1.4298,0.1,0.2086,6,4,100,32,40,8,1,27.55
BasicMotions,linear_additive_isolated_sinusoidal,2,0.5388,0.875,0.5579,1.0,0.562,0.925,0.2106,6,4,100,32,40,8,21,34.73
BasicMotions,1d_conv_additive_sinusoidal,2,,,,,1.3457,0.25,0.2124,6,4,100,32,40,8,1,28.67
BasicMotions,linear_component_wise_sinusoidal,2,,,,,1.3265,0.25,0.2098,6,4,100,32,40,8,1,28.72
BasicMotions,1d_conv_component_wise_sinusoidal,2,0.401,1.0,0.4501,1.0,0.3725,0.975,0.2138,6,4,100,32,40,8,100,50.39
BasicMotions,linear_circular_conv_sinusoidal,2,0.0075,1.0,0.1294,1.0,0.0761,0.975,0.2101,6,4,100,32,40,8,83,47.36
BasicMotions,1d_conv_circular_conv_sinusoidal,2,,,,,1.4826,0.025,0.2136,6,4,100,32,40,8,1,28.98
BasicMotions,1d_conv_circular_conv_isolated_sinusoidal,2,0.4747,0.9375,0.5313,1.0,0.4668,0.975,0.2139,6,4,100,32,40,8,75,46.67
BasicMotions,linear_additive_sinusoidal,3,,,,,1.4244,0.35,0.2086,6,4,100,32,40,8,1,28.53
BasicMotions,linear_additive_isolated_sinusoidal,3,,,,,1.6589,0.05,0.2087,6,4,100,32,40,8,1,27.85
BasicMotions,1d_conv_additive_sinusoidal,3,,,,,1.4316,0.4,0.2124,6,4,100,32,40,8,1,29.29
BasicMotions,linear_component_wise_sinusoidal,3,0.4441,1.0,0.5467,1.0,0.4248,0.95,0.2118,6,4,100,32,40,8,87,49.35
BasicMotions,1d_conv_component_wise_sinusoidal,3,0.5219,1.0,0.6595,1.0,0.51,0.95,0.2155,6,4,100,32,40,8,100,50.22
BasicMotions,linear_circular_conv_sinusoidal,3,0.5097,0.8125,0.6268,1.0,0.5001,0.95,0.2118,6,4,100,32,40,8,100,51.65
BasicMotions,1d_conv_circular_conv_sinusoidal,3,0.5501,0.875,0.6323,1.0,0.5392,0.95,0.2138,6,4,100,32,40,8,100,52.1
BasicMotions,1d_conv_circular_conv_isolated_sinusoidal,3,0.3922,1.0,0.4941,1.0,0.3844,0.95,0.2139,6,4,100,32,40,8,100,50.91
BasicMotions,linear_additive_sinusoidal,4,0.3824,0.8438,0.4163,1.0,0.3787,0.925,0.2106,6,4,100,32,40,8,24,35.78
BasicMotions,linear_additive_isolated_sinusoidal,4,,,,,1.5719,0.2,0.2087,6,4,100,32,40,8,1,28.44
BasicMotions,1d_conv_additive_sinusoidal,4,,,,,1.3266,0.3,0.2124,6,4,100,32,40,8,1,28.43
BasicMotions,linear_component_wise_sinusoidal,4,0.4272,1.0,0.493,1.0,0.4013,0.975,0.2117,6,4,100,32,40,8,100,50.4
BasicMotions,1d_conv_component_wise_sinusoidal,4,0.4775,0.875,0.5208,1.0,0.463,0.95,0.2155,6,4,100,32,40,8,100,50.37
BasicMotions,linear_circular_conv_sinusoidal,4,0.5111,0.9062,0.5672,1.0,0.4915,0.975,0.2118,6,4,100,32,40,8,100,52.01
BasicMotions,1d_conv_circular_conv_sinusoidal,4,0.5173,0.9062,0.6083,1.0,0.4968,0.975,0.2155,6,4,100,32,40,8,100,51.04
BasicMotions,1d_conv_circular_conv_isolated_sinusoidal,4,0.4637,0.875,0.5952,1.0,0.4539,0.95,0.2139,6,4,100,32,40,8,100,50.25
BasicMotions,linear_additive_sinusoidal,5,,,,,1.5488,0.05,0.2086,6,4,100,32,40,8,1,28.35
BasicMotions,linear_additive_isolated_sinusoidal,5,,,,,1.4677,0.1,0.2087,6,4,100,32,40,8,1,28.41
BasicMotions,1d_conv_additive_sinusoidal,5,,,,,1.458,0.4,0.2124,6,4,100,32,40,8,1,28.15
BasicMotions,linear_component_wise_sinusoidal,5,0.4318,0.9375,0.4977,1.0,0.4307,0.925,0.2101,6,4,100,32,40,8,100,50.33
BasicMotions,1d_conv_component_wise_sinusoidal,5,,,,,1.2796,0.35,0.2136,6,4,100,32,40,8,1,28.89
BasicMotions,linear_circular_conv_sinusoidal,5,0.4871,0.9688,0.5839,1.0,1.3662,0.55,0.2098,6,4,100,32,40,8,100,51.71
BasicMotions,1d_conv_circular_conv_sinusoidal,5,0.4701,0.9688,0.5333,1.0,0.4518,0.975,0.2155,6,4,100,32,40,8,100,51.69
BasicMotions,1d_conv_circular_conv_isolated_sinusoidal,5,,,,,1.3636,0.275,0.2136,6,4,100,32,40,8,1,29.17
DuckDuckGeese,linear_additive_sinusoidal,1,,,,,1.6065,0.26,1.9603,1345,5,270,40,50,10,1,49.97
DuckDuckGeese,linear_additive_isolated_sinusoidal,1,,,,,1.6363,0.2,1.9603,1345,5,270,40,50,10,1,49.56
DuckDuckGeese,1d_conv_additive_sinusoidal,1,,0.7,1.8571,0.3,,0.46,2.6181,1345,5,270,40,50,10,22,63.56
DuckDuckGeese,linear_component_wise_sinusoidal,1,1.6611,0.2,1.6132,0.2,1.6788,0.2,1.9615,1345,5,270,40,50,10,12,59.21
DuckDuckGeese,1d_conv_component_wise_sinusoidal,1,0.1002,1.0,2.6273,0.6,2.0172,0.48,2.6193,1345,5,270,40,50,10,21,65.71
DuckDuckGeese,linear_circular_conv_sinusoidal,1,1.3967,0.5,2.2392,0.2,1.6044,0.2,1.9615,1345,5,270,40,50,10,12,59.16
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,1,0.7449,0.8,1.9581,0.5,1.4509,0.44,2.6193,1345,5,270,40,50,10,12,59.93
DuckDuckGeese,1d_conv_circular_conv_isolated_sinusoidal,1,1.4422,0.275,1.7997,0.2,1.4285,0.34,2.621,1345,5,270,40,50,10,12,59.64
DuckDuckGeese,linear_additive_sinusoidal,2,,,,,1.7149,0.18,1.9603,1345,5,270,40,50,10,1,50.05
DuckDuckGeese,linear_additive_isolated_sinusoidal,2,,,,,1.6224,0.2,1.9603,1345,5,270,40,50,10,1,50.78
DuckDuckGeese,1d_conv_additive_sinusoidal,2,,0.125,1.3662,0.6,,0.26,2.6199,1345,5,270,40,50,10,13,57.72
DuckDuckGeese,linear_component_wise_sinusoidal,2,,,,,1.6595,0.2,1.9615,1345,5,270,40,50,10,1,50.75
DuckDuckGeese,1d_conv_component_wise_sinusoidal,2,,,,,1.6721,0.22,2.619,1345,5,270,40,50,10,1,50.18
DuckDuckGeese,linear_circular_conv_sinusoidal,2,1.3127,0.45,1.6757,0.3,1.5103,0.34,1.9634,1345,5,270,40,50,10,13,59.26
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,2,,,,,1.6335,0.2,2.619,1345,5,270,40,50,10,1,48.75
DuckDuckGeese,1d_conv_circular_conv_isolated_sinusoidal,2,0.9225,0.7,2.0851,0.5,1.577,0.42,2.621,1345,5,270,40,50,10,12,59.66
DuckDuckGeese,linear_additive_sinusoidal,3,,,,,1.5941,0.2,1.9603,1345,5,270,40,50,10,1,49.66
DuckDuckGeese,linear_additive_isolated_sinusoidal,3,,,,,1.7103,0.12,1.9603,1345,5,270,40,50,10,1,50.1
DuckDuckGeese,1d_conv_additive_sinusoidal,3,,0.1,1.7341,0.3,,0.22,2.6199,1345,5,270,40,50,10,12,58.19
DuckDuckGeese,linear_component_wise_sinusoidal,3,1.9321,0.2,1.6097,0.3,1.6487,0.2,1.9615,1345,5,270,40,50,10,13,60.2
DuckDuckGeese,1d_conv_component_wise_sinusoidal,3,,,,,1.6187,0.22,2.619,1345,5,270,40,50,10,1,50.96
DuckDuckGeese,linear_circular_conv_sinusoidal,3,1.6665,0.175,1.728,0.5,1.5998,0.22,1.9634,1345,5,270,40,50,10,12,58.92
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,3,0.5349,0.85,2.0067,0.5,1.3893,0.52,2.6193,1345,5,270,40,50,10,12,59.51
DuckDuckGeese,1d_conv_circular_conv_isolated_sinusoidal,3,0.7048,0.925,1.883,0.4,1.6298,0.16,2.6191,1345,5,270,40,50,10,12,60.42
DuckDuckGeese,linear_additive_sinusoidal,4,,,,,1.5899,0.18,1.9603,1345,5,270,40,50,10,1,48.69
DuckDuckGeese,linear_additive_isolated_sinusoidal,4,,,,,1.7117,0.22,1.9603,1345,5,270,40,50,10,1,49.22
DuckDuckGeese,1d_conv_additive_sinusoidal,4,,0.475,1.7005,0.4,,0.38,2.6199,1345,5,270,40,50,10,13,58.33
DuckDuckGeese,linear_component_wise_sinusoidal,4,1.66,0.275,1.8786,0.2,1.5827,0.22,1.9634,1345,5,270,40,50,10,12,59.8
DuckDuckGeese,1d_conv_component_wise_sinusoidal,4,1.0161,0.55,2.2253,0.3,1.5982,0.4,2.621,1345,5,270,40,50,10,12,59.81
DuckDuckGeese,linear_circular_conv_sinusoidal,4,0.6466,0.825,2.3723,0.3,1.7295,0.18,1.9615,1345,5,270,40,50,10,15,61.9
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,4,0.8864,0.775,2.0568,0.5,1.4835,0.48,2.621,1345,5,270,40,50,10,17,62.86
DuckDuckGeese,1d_conv_circular_conv_isolated_sinusoidal,4,0.6887,0.8,1.9689,0.5,1.5648,0.5,2.621,1345,5,270,40,50,10,12,59.23
DuckDuckGeese,linear_additive_sinusoidal,5,,,,,1.692,0.16,1.9603,1345,5,270,40,50,10,1,49.76
DuckDuckGeese,linear_additive_isolated_sinusoidal,5,,,,,1.6458,0.2,1.9603,1345,5,270,40,50,10,1,50.87
DuckDuckGeese,1d_conv_additive_sinusoidal,5,,0.725,1.8574,0.4,,0.38,2.6181,1345,5,270,40,50,10,20,61.81
DuckDuckGeese,linear_component_wise_sinusoidal,5,1.6413,0.225,1.7032,0.3,1.5924,0.26,1.9634,1345,5,270,40,50,10,12,59.79
DuckDuckGeese,1d_conv_component_wise_sinusoidal,5,,,,,1.6296,0.18,2.619,1345,5,270,40,50,10,1,51.27
DuckDuckGeese,linear_circular_conv_sinusoidal,5,,,,,1.6785,0.1,1.9615,1345,5,270,40,50,10,1,51.32
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,5,0.5585,0.825,1.8299,0.6,1.6789,0.42,2.6193,1345,5,270,40,50,10,22,66.83
DuckDuckGeese,1d_conv_circular_conv_isolated_sinusoidal,5,0.774,0.8,2.3135,0.5,1.5135,0.4,2.6193,1345,5,270,40,50,10,12,59.05
Cricket,linear_additive_sinusoidal,1,,,,,2.5949,0.0417,0.5035,6,12,1197,86,72,22,1,31.43
Cricket,linear_additive_isolated_sinusoidal,1,,,,,2.5052,0.0556,0.5035,6,12,1197,86,72,22,1,31.22
Cricket,1d_conv_additive_sinusoidal,1,,,,,2.5066,0.0556,0.5073,6,12,1197,86,72,22,1,32.33
Cricket,linear_component_wise_sinusoidal,1,,,,,2.5012,0.0417,0.5047,6,12,1197,86,72,22,1,32.81
Cricket,1d_conv_component_wise_sinusoidal,1,,,,,2.4424,0.1527,0.5084,6,12,1197,86,72,22,1,33.32
Cricket,linear_circular_conv_sinusoidal,1,0.7944,0.9186,0.6332,1.0,0.7501,0.8473,0.5049,6,12,1197,86,72,22,100,71.29
Cricket,1d_conv_circular_conv_sinusoidal,1,,,,,2.5163,0.0834,0.5084,6,12,1197,86,72,22,1,34.35
Cricket,1d_conv_circular_conv_isolated_sinusoidal,1,0.0524,1.0,0.0886,1.0,0.3103,0.9306,0.5087,6,12,1197,86,72,22,55,56.26
Cricket,linear_additive_sinusoidal,2,1.1362,0.9302,0.963,1.0,0.9918,0.9306,0.5054,6,12,1197,86,72,22,90,64.1
Cricket,linear_additive_isolated_sinusoidal,2,,,,,2.3916,0.2083,0.5035,6,12,1197,86,72,22,1,30.9
Cricket,1d_conv_additive_sinusoidal,2,0.3497,1.0,0.269,1.0,0.3917,0.9306,0.5075,6,12,1197,86,72,22,57,55.69
Cricket,linear_component_wise_sinusoidal,2,0.6603,0.8953,0.5574,1.0,0.6877,0.8889,0.5049,6,12,1197,86,72,22,83,67.4
Cricket,1d_conv_component_wise_sinusoidal,2,,,,,2.4884,0.0833,0.5084,6,12,1197,86,72,22,1,33.95
Cricket,linear_circular_conv_sinusoidal,2,0.5164,0.9768,0.4211,1.0,0.5908,0.8473,0.5049,6,12,1197,86,72,22,100,71.9
Cricket,1d_conv_circular_conv_sinusoidal,2,0.2662,0.9884,0.2314,1.0,0.3846,0.9306,0.5087,6,12,1197,86,72,22,100,70.7
Cricket,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,2.5244,0.0694,0.5085,6,12,1197,86,72,22,1,34.13
Cricket,linear_additive_sinusoidal,3,0.2419,1.0,0.194,1.0,0.2468,0.9723,0.5037,6,12,1197,86,72,22,80,61.9
Cricket,linear_additive_isolated_sinusoidal,3,1.0749,0.9419,0.9253,1.0,0.9578,0.9028,0.5054,6,12,1197,86,72,22,100,67.98
Cricket,1d_conv_additive_sinusoidal,3,,,,,2.4676,0.0972,0.5073,6,12,1197,86,72,22,1,31.54
Cricket,linear_component_wise_sinusoidal,3,0.4871,0.9651,0.3747,1.0,0.5496,0.9028,0.5049,6,12,1197,86,72,22,60,58.17
Cricket,1d_conv_component_wise_sinusoidal,3,0.5402,0.8837,0.4208,1.0,0.5459,0.9027,0.5087,6,12,1197,86,72,22,67,59.33
Cricket,linear_circular_conv_sinusoidal,3,0.3267,0.9768,0.2427,1.0,0.4274,0.8611,0.5049,6,12,1197,86,72,22,73,62.74
Cricket,1d_conv_circular_conv_sinusoidal,3,0.1427,0.9884,0.1358,1.0,0.3295,0.9028,0.5087,6,12,1197,86,72,22,100,71.66
Cricket,1d_conv_circular_conv_isolated_sinusoidal,3,,,,,2.5221,0.0139,0.5085,6,12,1197,86,72,22,1,33.89
Cricket,linear_additive_sinusoidal,4,,,,,2.4888,0.0416,0.5035,6,12,1197,86,72,22,1,31.38
Cricket,linear_additive_isolated_sinusoidal,4,,,,,2.5697,0.0555,0.5035,6,12,1197,86,72,22,1,32.03
Cricket,1d_conv_additive_sinusoidal,4,,,,,2.4808,0.0694,0.5073,6,12,1197,86,72,22,1,32.85
Cricket,linear_component_wise_sinusoidal,4,,,,,2.5691,0.0556,0.5047,6,12,1197,86,72,22,1,34.07
Cricket,1d_conv_component_wise_sinusoidal,4,0.5825,0.9069,0.4758,1.0,0.6692,0.8472,0.5087,6,12,1197,86,72,22,100,70.17
Cricket,linear_circular_conv_sinusoidal,4,0.3599,0.9651,0.3868,0.9091,0.4074,0.9028,0.5049,6,12,1197,86,72,22,51,54.62
Cricket,1d_conv_circular_conv_sinusoidal,4,,,,,2.5348,0.0,0.5084,6,12,1197,86,72,22,1,33.41
Cricket,1d_conv_circular_conv_isolated_sinusoidal,4,0.8207,0.8604,0.6629,1.0,0.8385,0.8195,0.5087,6,12,1197,86,72,22,60,57.07
Cricket,linear_additive_sinusoidal,5,0.8536,0.9418,0.7618,1.0,0.7672,0.9306,0.5054,6,12,1197,86,72,22,100,66.88
Cricket,linear_additive_isolated_sinusoidal,5,0.935,0.9418,0.8052,1.0,0.8375,0.8889,0.5054,6,12,1197,86,72,22,100,67.35
Cricket,1d_conv_additive_sinusoidal,5,,,,,2.4251,0.0694,0.5073,6,12,1197,86,72,22,1,31.98
Cricket,linear_component_wise_sinusoidal,5,,,,,2.4878,0.125,0.5047,6,12,1197,86,72,22,1,32.58
Cricket,1d_conv_component_wise_sinusoidal,5,0.1851,0.9884,0.1773,1.0,0.2915,0.9166,0.5087,6,12,1197,86,72,22,50,54.86
Cricket,linear_circular_conv_sinusoidal,5,,,,,2.4734,0.0,0.5047,6,12,1197,86,72,22,1,34.03
Cricket,1d_conv_circular_conv_sinusoidal,5,,,,,2.5239,0.0694,0.5084,6,12,1197,86,72,22,1,34.06
Cricket,1d_conv_circular_conv_isolated_sinusoidal,5,1.0106,0.9069,0.8834,1.0,0.9832,0.8472,0.5087,6,12,1197,86,72,22,71,61.91
Handwriting,linear_additive_sinusoidal,1,1.8255,0.5584,2.9665,0.2667,3.2274,0.1553,0.2257,3,26,152,120,850,30,30,33.36
Handwriting,linear_additive_isolated_sinusoidal,1,,,,,3.2621,0.0341,0.2255,3,26,152,120,850,30,1,23.22
Handwriting,1d_conv_additive_sinusoidal,1,,,,,3.2934,0.0471,0.2278,3,26,152,120,850,30,1,23.6
Handwriting,linear_component_wise_sinusoidal,1,3.2245,0.0583,3.2451,0.1,3.2655,0.0823,0.2286,3,26,152,120,850,30,12,29.7
Handwriting,1d_conv_component_wise_sinusoidal,1,3.0312,0.1,3.2919,0.1,3.2992,0.0718,0.231,3,26,152,120,850,30,12,29.02
Handwriting,linear_circular_conv_sinusoidal,1,,,,,3.2759,0.0353,0.2267,3,26,152,120,850,30,1,24.28
Handwriting,1d_conv_circular_conv_sinusoidal,1,2.3505,0.2833,3.1702,0.1667,3.3218,0.1318,0.2292,3,26,152,120,850,30,25,34.16
Handwriting,1d_conv_circular_conv_isolated_sinusoidal,1,2.7675,0.2083,3.2911,0.1,3.2643,0.0412,0.229,3,26,152,120,850,30,12,29.72
Handwriting,linear_additive_sinusoidal,2,,,,,3.2879,0.0541,0.2255,3,26,152,120,850,30,1,22.8
Handwriting,linear_additive_isolated_sinusoidal,2,,,,,3.3141,0.0317,0.2255,3,26,152,120,850,30,1,22.97
Handwriting,1d_conv_additive_sinusoidal,2,,,,,3.289,0.02,0.2278,3,26,152,120,850,30,1,22.94
Handwriting,linear_component_wise_sinusoidal,2,2.9987,0.1833,3.2813,0.1,3.2618,0.0765,0.2286,3,26,152,120,850,30,12,29.3
Handwriting,1d_conv_component_wise_sinusoidal,2,,,,,3.279,0.04,0.2289,3,26,152,120,850,30,1,24.06
Handwriting,linear_circular_conv_sinusoidal,2,2.7498,0.2084,3.2597,0.1,3.3291,0.1,0.2286,3,26,152,120,850,30,12,29.2
Handwriting,1d_conv_circular_conv_sinusoidal,2,2.7262,0.225,3.3447,0.0667,3.3577,0.1,0.231,3,26,152,120,850,30,12,29.42
Handwriting,1d_conv_circular_conv_isolated_sinusoidal,2,1.8586,0.4666,3.3947,0.1667,3.4011,0.1447,0.2292,3,26,152,120,850,30,27,34.04
Handwriting,linear_additive_sinusoidal,3,,,,,3.3159,0.027,0.2255,3,26,152,120,850,30,1,22.98
Handwriting,linear_additive_isolated_sinusoidal,3,1.6429,0.6083,3.122,0.2,3.1636,0.1835,0.2258,3,26,152,120,850,30,47,38.16
Handwriting,1d_conv_additive_sinusoidal,3,,,,,3.301,0.0259,0.2278,3,26,152,120,850,30,1,22.6
Handwriting,linear_component_wise_sinusoidal,3,3.1156,0.1,3.2555,0.1667,3.2574,0.0706,0.2286,3,26,152,120,850,30,12,29.14
Handwriting,1d_conv_component_wise_sinusoidal,3,2.3328,0.325,3.166,0.1667,3.3001,0.1271,0.2292,3,26,152,120,850,30,29,34.5
Handwriting,linear_circular_conv_sinusoidal,3,2.4937,0.3,3.11,0.1333,3.3028,0.1188,0.2269,3,26,152,120,850,30,26,33.67
Handwriting,1d_conv_circular_conv_sinusoidal,3,2.1628,0.3917,3.0326,0.2,3.3266,0.1188,0.2292,3,26,152,120,850,30,30,34.72
Handwriting,1d_conv_circular_conv_isolated_sinusoidal,3,3.2534,0.0167,3.2325,0.1,3.2415,0.0482,0.231,3,26,152,120,850,30,12,29.74
Handwriting,linear_additive_sinusoidal,4,,,,,3.2694,0.0518,0.2255,3,26,152,120,850,30,1,23.13
